Artist,Track,Album,Album_type,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_min,Title,Channel,Views,Likes,Comments,Licensed,official_video,Stream,EnergyLiveness,most_playedon
Rick Ross,Money In The Grave (Drake ft. Rick Ross),The Best In The World Pack,single,0.831,0.502,-4.045,0.046,0.101,0,0.122,0.101,100.541,3.423783333,Drake - Money In The Grave ft. Rick Ross,DrakeVEVO,56794890,791588,18268,TRUE,TRUE,826816158,4,Spotify
Rick Ross,Aston Martin Music,Teflon Don,album,0.57,0.58,-5.547,0.21,0.0124,0,0.0498,0.404,171.812,4.51045,"Rick Ross - Aston Martin Music ft. Drake, Chrisette Michele",RickRossVEVO,332759741,1242838,52653,TRUE,TRUE,176790520,12,Youtube
Rick Ross,Run It (feat. Rick Ross & Rich Brian),Shang-Chi and The Legend of The Ten Rings: The Album,album,0.688,0.725,-7.806,0.044,0.0195,7.63E-06,0.0726,0.225,104.006,2.722883333,DJ Snake - Run It (ft. Rick Ross & Rich Brian) (Official Music Video),DJSnakeVEVO,10518579,313970,6312,TRUE,TRUE,57799791,10,Spotify
Rick Ross,Hustlin',Port Of Miami,album,0.502,0.652,-7.224,0.3,0.0848,0,0.0675,0.648,136.08,4.234883333,Rick Ross - Hustlin' (Official Music Video),RickRossVEVO,113334869,645680,24869,TRUE,TRUE,180984041,10,Spotify
Rick Ross,Purple Lamborghini (with Rick Ross),Purple Lamborghini (with Rick Ross),single,0.457,0.899,-2.591,0.132,0.0019,0,0.831,0.298,147.268,3.591833333,Skrillex & Rick Ross - Purple Lamborghini [Official Video],Skrillex,516052924,4441252,147715,TRUE,TRUE,373600698,1,Youtube
Rick Ross,"GOD DID (feat. Rick Ross, Lil Wayne, Jay-Z, John Legend & Fridayy)",GOD DID,album,0.42,0.725,-4.262,0.223,0.092,0,0.18,0.186,77.941,8.3608,"DJ Khaled - GOD DID (Official Audio) ft. Rick Ross, Lil Wayne, Jay-Z, John Legend, Fridayy",DJKhaledVEVO,18327141,314778,29791,TRUE,TRUE,29746664,4,Spotify
Rick Ross,You Only Live Twice (with Lil Wayne & Rick Ross),Certified Lover Boy,album,0.519,0.851,-6.001,0.29,0.118,0,0.178,0.711,123.823,3.551733333,"Drake - You Only Live Twice (Audio) ft. Lil Wayne, Rick Ross",DrakeVEVO,4569826,78353,4360,TRUE,TRUE,66149639,5,Spotify
Rick Ross,Stay Schemin,Stay Schemin,single,0.541,0.734,-4.232,0.166,0.0621,0,0.12,0.321,162.304,4.462,Rick Ross Ft. Drake & French Montana - Stay Schemin,OfficialRickRossTV,22790777,165897,6445,FALSE,FALSE,107348067,6,Spotify
Rick Ross,Gold Roses (feat. Drake),Port of Miami 2,album,0.502,0.633,-5.8,0.419,0.00991,0,0.389,0.552,83.226,5.826666667,Rick Ross - Gold Roses (Official Video) ft. Drake,RickRossVEVO,11798999,138287,4453,TRUE,TRUE,126504817,2,Spotify
Rick Ross,Here I Am,Trilla,album,0.746,0.717,-5.788,0.127,0.189,0,0.0704,0.475,109.754,3.49245,"Rick Ross - Here I Am (Official Music Video) ft. Nelly, Avery Storm",RickRossVEVO,54105861,294675,7086,TRUE,TRUE,44259960,10,Youtube
Zion & Lennox,Yo Voy (feat. Daddy Yankee),Motivando a la Yal,album,0.808,0.697,-5.899,0.241,0.041,0,0.0546,0.554,95.06,3.867,0,0,0,0,0,0,0,431992897,13,Spotify
Zion & Lennox,La Pasamos CXBRXN,SIXDO,single,0.785,0.734,-4.686,0.0778,0.117,1.13E-06,0.185,0.561,94.049,3.810666667,0,0,0,0,0,0,0,27624708,4,Spotify
Zion & Lennox,Berlin,Berlin,single,0.796,0.766,-4.237,0.0422,0.18,1.53E-06,0.164,0.846,121.008,4.101033333,0,0,0,0,0,0,0,73056588,5,Spotify
Zion & Lennox,Loco,La ï¿½ï¿½ï¿½ï¿½ï¿½,album,0.771,0.885,-3.66,0.0508,0.222,0,0.0918,0.826,128.031,3.860066667,0,0,0,0,0,0,0,335363489,10,Spotify
Zion & Lennox,Otra vez (feat. J Balvin),Motivan2,album,0.832,0.772,-5.429,0.1,0.0559,0.000486,0.44,0.704,96.016,3.490883333,Lauryn Hill - To Zion,JeNnILoVeSmUsIc,22620403,139686,5901,FALSE,FALSE,772338760,2,Spotify
Zion & Lennox,La player (Bandolera),La Player (Bandolera),single,0.769,0.838,-5.238,0.0633,0.16,0,0.0935,0.602,93.996,4.16015,0,0,0,0,0,0,0,523406436,9,Spotify
Zion & Lennox,SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),FINAL (Vol.1),album,0.689,0.808,-3.28,0.0572,0.0721,0,0.241,0.674,91.012,3.461333333,0,0,0,0,0,0,0,622083603,3,Spotify
Zion & Lennox,Brisa,Brisa,single,0.817,0.932,-4.232,0.0467,0.0938,0.0284,0.0792,0.396,126.008,4.322233333,0,0,0,0,0,0,0,40120956,12,Spotify
Zion & Lennox,No Es Justo,Vibras,album,0.684,0.811,-4.494,0.0714,0.161,0.000363,0.0871,0.721,87.866,4.180666667,0,0,0,0,0,0,0,523918107,9,Spotify
Zion & Lennox,Te Quiero Paï¿½ï,Te Quiero Paï¿½ï,single,0.765,0.816,-3.99,0.0595,0.124,8.06E-05,0.197,0.624,89.005,3.533783333,0,0,0,0,0,0,0,265885539,4,Spotify
DJ Khaled,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),KHALED KHALED,album,0.477,0.727,-4.053,0.286,0.000866,0,0.108,0.227,150.062,3.942066667,"DJ Khaled - EVERY CHANCE I GET (Official Music Video) ft. Lil Baby, Lil Durk",DJKhaledVEVO,164632047,1162360,34010,TRUE,TRUE,228348319,7,Spotify
DJ Khaled,STAYING ALIVE (feat. Drake & Lil Baby),GOD DID,album,0.677,0.495,-7.174,0.0821,0.0668,0,0.319,0.152,129.974,2.9696,DJ Khaled ft. Drake & Lil Baby - STAYING ALIVE (Official Video),DJKhaledVEVO,29601774,453354,18233,TRUE,TRUE,131807134,2,Spotify
DJ Khaled,NO SECRET (feat. Drake),GOD DID,album,0.398,0.626,-4.164,0.0367,0.195,2.55E-05,0.16,0.0404,106.733,0.789233333,"DJ Khaled ""No Secret"" ft. Drake (Music Video)",RAPTRAX,10747,284,8,FALSE,FALSE,27444245,4,Spotify
DJ Khaled,POPSTAR (feat. Drake),KHALED KHALED,album,0.803,0.565,-4.711,0.235,0.0558,0,0.141,0.474,163.085,3.337016667,DJ Khaled ft. Drake - POPSTAR (Official Music Video - Starring Justin Bieber),DJKhaledVEVO,291378174,4069377,150920,TRUE,TRUE,600816184,4,Spotify
DJ Khaled,Wild Thoughts (feat. Rihanna & Bryson Tiller),Grateful,album,0.613,0.681,-3.089,0.0778,0.0287,0,0.126,0.619,97.621,3.411066667,"DJ Khaled - Wild Thoughts (Official Video) ft. Rihanna, Bryson Tiller",DJKhaledVEVO,1062952236,5632195,149758,TRUE,TRUE,937297582,5,Youtube
DJ Khaled,GREECE (feat. Drake),KHALED KHALED,album,0.687,0.336,-10.748,0.0456,0.0755,0,0.126,0.215,85.828,3.6545,DJ Khaled ft. Drake - GREECE (Official Visualizer),DJKhaledVEVO,65874098,603131,19788,TRUE,TRUE,442436072,3,Spotify
DJ Khaled,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",Grateful,album,0.599,0.667,-4.267,0.0367,0.0533,0,0.134,0.817,80.984,4.814616667,"DJ Khaled - I'm The One ft. Justin Bieber, Quavo, Chance the Rapper, Lil Wayne",DJKhaledVEVO,1700439080,10326203,390704,TRUE,TRUE,1159077755,5,Youtube
DJ Khaled,I'm On One,We The Best Forever,album,0.413,0.807,-3.499,0.318,0.0536,0,0.631,0.438,149.33,4.935783333,"DJ Khaled - I'm On One (Explicit Version) ft. Drake, Rick Ross, Lil Wayne",DJKhaledVEVO,201243386,973320,65167,TRUE,TRUE,200860448,1,Youtube
DJ Khaled,Big Energy (feat. DJ Khaled) - Remix,Big Energy (feat. DJ Khaled) [Remix],single,0.867,0.771,-3.688,0.0939,0.0385,0,0.133,0.715,106.021,3.027766667,"Latto, Mariah Carey - Big Energy (Remix (Official Audio)) ft. DJ Khaled",LattoVEVO,12183821,169485,7311,TRUE,TRUE,75714601,6,Spotify
DJ Khaled,"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",Victory,album,0.545,0.781,-3.616,0.185,0.0139,0,0.161,0.277,150.097,3.875116667,"DJ Khaled ""All I Do Is Win"" feat. Ludacris, Rick Ross, T-Pain & Snoop Dogg / Victory In Stores Now",KOCHRECORDS,118147093,736298,39883,TRUE,TRUE,298554019,5,Spotify
Megan Thee Stallion,Beautiful Mistakes (feat. Megan Thee Stallion),JORDI (Deluxe),album,0.713,0.676,-5.483,0.027,0.0377,0,0.154,0.721,99.048,3.789916667,Maroon 5 - Beautiful Mistakes ft. Megan Thee Stallion (Official Music Video),Maroon5VEVO,146805833,1486916,35659,TRUE,TRUE,562537258,4,Spotify
Megan Thee Stallion,WAP (feat. Megan Thee Stallion),WAP (feat. Megan Thee Stallion),single,0.935,0.454,-7.509,0.375,0.0194,0,0.0824,0.357,133.073,3.125683333,Cardi B - WAP feat. Megan Thee Stallion [Official Music Video],Cardi B,491081173,8780413,598076,TRUE,TRUE,1139623127,6,Spotify
Megan Thee Stallion,Sweetest Pie,Traumazine,album,0.814,0.626,-7.187,0.214,0.173,0,0.101,0.686,123.972,3.355566667,Megan Thee Stallion & Dua Lipa - Sweetest Pie [Official Video],Megan Thee Stallion,62623814,1055742,37110,TRUE,TRUE,251154370,6,Spotify
Megan Thee Stallion,"SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)","SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)",single,0.8,0.837,-2.807,0.0491,0.00406,0.00313,0.0904,0.702,100.015,3.76,"DJ Snake, Ozuna, Megan Thee Stallion, LISA of BLACKPINK - SG (Official Music Video)",DJSnakeVEVO,189936873,4965979,339120,TRUE,TRUE,200709786,9,Spotify
Megan Thee Stallion,Her,Traumazine,album,0.945,0.848,-4.76,0.326,0.374,3.31E-05,0.101,0.819,119.918,2.285116667,Megan Thee Stallion - Her [Official Video],Megan Thee Stallion,9941958,283530,13359,TRUE,TRUE,35617877,8,Spotify
Megan Thee Stallion,Body,Good News,album,0.914,0.732,-6.1,0.241,0.0166,0,0.107,0.469,94.066,2.851116667,Megan Thee Stallion - Body [Official Video],Megan Thee Stallion,143983689,2094500,73286,TRUE,TRUE,276552095,7,Spotify
Megan Thee Stallion,Megan's Piano,Something for Thee Hotties,album,0.953,0.621,-7.565,0.154,0.00799,4.87E-06,0.307,0.378,132.063,1.8905,Megan Thee Stallion - Megan's Piano [Official Audio],Megan Thee Stallion,12474424,136473,1822,TRUE,TRUE,81932476,2,Spotify
Megan Thee Stallion,Thot Shit,Something for Thee Hotties,album,0.949,0.683,-4.242,0.0946,0.0199,0,0.171,0.887,130.012,3.07725,Megan Thee Stallion - Thot Shit [Official Video],Megan Thee Stallion,57253168,1175835,52710,TRUE,TRUE,252117867,4,Spotify
Megan Thee Stallion,Savage,Suga,album,0.843,0.741,-5.609,0.334,0.0252,0,0.096,0.68,168.983,2.591616667,Megan Thee Stallion - Savage [Lyric Video],Megan Thee Stallion,114732200,1037345,16295,TRUE,TRUE,385594221,8,Spotify
Megan Thee Stallion,Butter - Megan Thee Stallion Remix,Butter (Megan Thee Stallion Remix),single,0.739,0.588,-4.971,0.136,0.00308,0,0.109,0.774,109.958,2.74095,BTS (?????) 'Butter (feat. Megan Thee Stallion)' Official Visualizer,HYBE LABELS,69255155,5471656,609243,TRUE,TRUE,142879412,5,Spotify
Yuridia,Quï¿½ï¿½ï¿½ï,Pa' Luego Es Tarde,album,0.732,0.573,-5.733,0.0237,0.56,9.34E-06,0.0543,0.882,97.502,2.548716667,"Yuridia, Angela Aguilar - Quï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ Agonï¿½",YuridiaVEVO,150070377,939507,29746,TRUE,TRUE,98582948,11,Youtube
Yuridia,ýýY Quýý Tal Si Funciona?,Pa' Luego Es Tarde,album,0.669,0.497,-5.48,0.0327,0.621,0,0.103,0.701,130.992,3.083966667,"Yuridia, Banda MS de Sergio Lizï¿½ï¿½ï¿½ï¿½ï¿½ï¿½rraga - ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½Y Quï¿½",YuridiaVEVO,30791145,174862,12198,TRUE,TRUE,50855902,5,Spotify
Yuridia,Ya Te Olvidï¿,Para Mï¿,album,0.445,0.786,-3.5,0.0448,0.318,0,0.199,0.53,191.964,3.522883333,Yuridia - Ya Te Olvidï¿,YuridiaVEVO,544129299,1516887,47550,TRUE,TRUE,160456440,4,Youtube
Yuridia,Amigos No por Favor (Primera Fila) - En Vivo,Primera Fila (En Vivo),album,0.56,0.716,-6.987,0.0321,0.226,0,0.96,0.527,137.922,3.758,Yuridia - Amigos No por Favor (Primera Fila) (En Vivo),YuridiaVEVO,606976096,1260223,35536,TRUE,TRUE,156857033,1,Youtube
Yuridia,Me Hace Tanto Bien,Pa' Luego Es Tarde,album,0.745,0.479,-5.709,0.0265,0.567,9.50E-06,0.147,0.671,137.854,3.855066667,"Yuridia, Eden Muï¿½ï¿½ï¿½ï¿½ï¿½ï¿½oz - Me Hace Tanto Bien",YuridiaVEVO,35056170,160493,9514,TRUE,TRUE,28277563,3,Youtube
Yuridia,Te Equivocaste,6,album,0.591,0.799,-2.45,0.0343,0.246,0,0.334,0.355,145.818,4.066666667,Yuridia - Te Equivocaste (Official Video),YuridiaVEVO,98402916,284130,6082,TRUE,TRUE,76124053,2,Youtube
Yuridia,ýýl Lo Tiene Todo,ýýl Lo Tiene Todo,single,0.576,0.626,-4.774,0.0265,0.575,0,0.121,0.225,139.944,3.568033333,Yuridia - ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,YuridiaVEVO,34783164,257979,17592,TRUE,TRUE,53543680,5,Spotify
Yuridia,ýýCon Quýý Se Pega un Corazýýn?,Pa' Luego Es Tarde,album,0.707,0.451,-5.326,0.029,0.718,0,0.325,0.639,80.033,3.803116667,Yuridia - ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½Con Quï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ Se P,YuridiaVEVO,39253383,251070,20310,TRUE,TRUE,26538786,1,Youtube
Yuridia,Lo Que Son las Cosas,Para Mï¿,album,0.501,0.631,-3.84,0.0268,0.39,0,0.322,0.338,144.098,3.905333333,Yuridia - Lo Que Son las Cosas,YuridiaVEVO,161834794,311047,8599,TRUE,TRUE,52903041,2,Youtube
Yuridia,Empieza a Preocuparte,Pa' Luego Es Tarde,album,0.687,0.521,-5.634,0.0294,0.602,0,0.0983,0.854,144.795,3.468966667,Yuridia - Empieza a Preocuparte (Video Oficial),YuridiaVEVO,6299400,62458,1932,TRUE,TRUE,5140607,5,Youtube
Luciano,Bamba (feat. Aitch & BIA),Majestic,album,0.797,0.791,-6.281,0.33,0.119,0,0.113,0.828,138.026,3.392666667,LUCIANO ft. BIA & AITCH - BAMBA,Luciano | Locosquad,30337349,439253,8766,TRUE,TRUE,87252059,7,Spotify
Luciano,on my way,on my way,single,0.884,0.528,-9.376,0.387,0.138,0,0.0951,0.484,90.001,3.584383333,LUCIANO - on my way,Luciano | Locosquad,1205639,50560,1259,TRUE,TRUE,6828059,6,Spotify
Luciano,Beautiful Girl,Majestic,album,0.846,0.42,-8.659,0.104,0.296,0.00134,0.09,0.621,139.883,2.974216667,LUCIANO - Beautiful Girl,Luciano | Locosquad,30124125,318266,8604,TRUE,TRUE,131486648,5,Spotify
Luciano,West Connect (feat. Central Cee),Majestic,album,0.92,0.571,-7.133,0.494,0.0681,0,0.0969,0.465,139.99,3.535233333,Luciano ft. Central Cee - West Connect (Music Video),RAP MOVEZ,2043585,48864,515,FALSE,FALSE,27014609,6,Spotify
Luciano,Drill LUV,Majestic,album,0.607,0.429,-9.397,0.193,0.104,0.00195,0.0767,0.312,76.987,2.931333333,Drill LUV,Luciano - Topic,813187,8147,19,TRUE,TRUE,12361490,6,Spotify
Luciano,Adrenalina,Adrenalina,single,0.782,0.655,-5.243,0.0507,0.0832,2.67E-05,0.156,0.677,107.025,2.956183333,Dhurata Dora feat. Luciano - Adrenalina (Official Video),Dhurata Dora,31785293,219601,3214,TRUE,TRUE,20794260,4,Youtube
Luciano,2CB,Zukunft 1 & 2,album,0.82,0.725,-6.449,0.208,0.456,0.457,0.114,0.364,125.049,2.871466667,RAF Camora feat. Luciano ï¿½ï¿½ï,RAF Camora,18532292,169338,4894,TRUE,TRUE,71081712,6,Spotify
Luciano,SUVs,Majestic,album,0.813,0.261,-8.788,0.378,0.34,0,0.0932,0.62,139.993,2.702883333,LUCIANO - SUV,Luciano | Locosquad,12071701,149651,2894,TRUE,TRUE,46467844,3,Spotify
Luciano,Rede mit mir (feat. Luciano),B2B,album,0.866,0.59,-7.648,0.513,0.0803,1.08E-05,0.0532,0.808,86.325,2.4393,Rede mit mir,KALIM - Topic,90885,1550,0,TRUE,TRUE,4328998,11,Spotify
Luciano,Life Lessons (feat. Headie One),Majestic,album,0.917,0.573,-8.207,0.365,0.173,1.12E-05,0.121,0.72,139.993,2.55955,LUCIANO ft. HEADIE ONE - LIFE LESSONS (Music Video),RAP MOVEZ,3721,103,3,FALSE,FALSE,8111957,5,Spotify
Avril Lavigne,Complicated,Let Go,album,0.585,0.776,-5.898,0.0459,0.0572,7.74E-06,0.3,0.427,77.987,4.075116667,Avril Lavigne - Complicated (Official Video),AvrilLavigneVEVO,565700539,3927462,143049,TRUE,TRUE,614957273,3,Spotify
Avril Lavigne,Sk8er Boi,Let Go,album,0.487,0.9,-4.417,0.0482,6.79E-05,0,0.358,0.484,149.937,3.4,Avril Lavigne - Sk8er Boi (Official Video),AvrilLavigneVEVO,234419158,1596741,79488,TRUE,TRUE,423645735,3,Spotify
Avril Lavigne,Girlfriend,The Best Damn Thing (Expanded Edition),album,0.56,0.959,-2.433,0.102,0.000722,0.000221,0.209,0.669,163.983,3.61,Avril Lavigne - Girlfriend (Official Video),AvrilLavigneVEVO,615543564,3698146,151050,TRUE,TRUE,342420848,5,Youtube
Avril Lavigne,What the Hell,Goodbye Lullaby (Expanded Edition),album,0.578,0.926,-3.689,0.0548,0.00472,0.0127,0.14,0.877,149.976,3.67845,Avril Lavigne - What The Hell (Official Video),AvrilLavigneVEVO,370742834,2184164,136871,TRUE,TRUE,302465785,7,Youtube
Avril Lavigne,I'm with You,Let Go,album,0.457,0.406,-7.462,0.0291,0.08,0,0.117,0.208,151.95,3.717783333,Avril Lavigne - I'm With You (Official Video),AvrilLavigneVEVO,242528172,1564240,63658,TRUE,TRUE,208492041,3,Youtube
Avril Lavigne,My Happy Ending,Under My Skin,album,0.414,0.936,-2.407,0.0758,0.00136,0,0.369,0.74,170.229,4.040216667,Avril Lavigne - My Happy Ending (Official Video),AvrilLavigneVEVO,38370423,309955,8223,TRUE,TRUE,169782716,3,Spotify
Avril Lavigne,When You're Gone,The Best Damn Thing (Expanded Edition),album,0.457,0.719,-3.921,0.0323,0.191,0,0.228,0.168,142.034,4.008216667,Avril Lavigne - When You're Gone (Official Video),AvrilLavigneVEVO,502061646,2537746,115295,TRUE,TRUE,187236666,3,Youtube
Avril Lavigne,Iï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,Love Sux (Deluxe),album,0.467,0.667,-4.386,0.0315,0.007,0,0.155,0.399,91.057,3.1299,Avril Lavigne - I'm a Mess (with YUNGBLUD) (Official Video),Avril Lavigne,5680528,202544,8640,TRUE,TRUE,14455849,4,Spotify
Avril Lavigne,Bite Me,Love Sux,album,0.491,0.792,-4.382,0.0699,0.00381,0,0.359,0.74,169.997,2.662433333,Avril Lavigne - Bite Me (Official Video),Avril Lavigne,26766268,828516,52001,TRUE,TRUE,79931900,2,Spotify
Avril Lavigne,Here's to Never Growing Up,Avril Lavigne (Expanded Edition),album,0.482,0.873,-3.145,0.0853,0.0111,0,0.409,0.737,165.084,3.572,Avril Lavigne - Here's to Never Growing Up (Official Video),AvrilLavigneVEVO,206642026,1681417,104304,TRUE,TRUE,190837489,2,Youtube
PNAU,Cold Heart - PNAU Remix,The Lockdown Sessions,album,0.795,0.8,-6.32,0.0309,0.0354,7.25E-05,0.0915,0.934,116.032,3.378916667,"Elton John, Dua Lipa - Cold Heart (PNAU Remix) (Official Video)",EltonJohnVEVO,396916162,2532756,46017,TRUE,TRUE,1357658479,9,Spotify
PNAU,You Know What I Need,You Know What I Need,single,0.768,0.896,-3.501,0.0969,0.0152,0,0.0412,0.829,109.959,2.833333333,"PNAU, Troye Sivan - You Know What I Need",PNAUVEVO,1042952,21191,623,TRUE,TRUE,9247209,22,Spotify
PNAU,Changes - Radio Mix,Changes,single,0.772,0.7,-7.285,0.0332,0.00585,0.49,0.0745,0.426,126.017,3.36955,"Faul, Wad Ad, Pnau - Changes (Videoclip)",faulwadadVEVO,85866095,617070,10475,FALSE,FALSE,68615915,9,Youtube
PNAU,2 Be Loved (Am I Ready) [PNAU Remix],2 Be Loved (Am I Ready) [PNAU Remix],single,0.786,0.951,-3.819,0.133,0.0475,6.04E-06,0.0655,0.675,133.002,3.953933333,Lizzo - 2 Be Loved (Am I Ready) [PNAU Remix] [Official Audio],Lizzo Music,268425,5589,274,TRUE,TRUE,5633368,15,Spotify
PNAU,Changes - Original Mix,Changes,single,0.824,0.697,-8.245,0.0372,0.00899,0.682,0.0651,0.261,125.998,5.726,"Faul, Wad Ad, Pnau - Changes (Videoclip)",faulwadadVEVO,85866095,617070,10475,FALSE,FALSE,214854734,11,Spotify
PNAU,Go Bang,Go Bang,single,0.603,0.882,-3.13,0.0338,0.0494,0.0132,0.241,0.507,120.996,3.158216667,PNAU - Go Bang (Official Music Video),etcetc music,12861112,165766,3358,FALSE,FALSE,124802604,4,Spotify
PNAU,Solid Gold,Solid Gold,single,0.567,0.946,-2.245,0.0541,0.0978,1.37E-06,0.0836,0.295,104.983,3.472783333,PNAU - Solid Gold feat. Kira Divine & Marques Toliver (Official Music Video),PNAU,3848271,44020,1084,FALSE,TRUE,44848439,11,Spotify
PNAU,Chameleon,Chameleon,single,0.718,0.933,-3.211,0.0419,0.00181,0.00013,0.3,0.197,119.999,3.307116667,PNAU - Chameleon (Official Music Video),etcetc music,9524386,70634,1781,FALSE,FALSE,80612434,3,Spotify
PNAU,Don't Fly Away (PNAU Remix),Don't Fly Away (PNAU Remix),single,0.578,0.751,-6.872,0.0832,0.0198,0.000111,0.177,0.524,114.995,4.083333333,Don't Fly Away (PNAU Remix) (From The Original Motion Picture Soundtrack ELVIS (Audio)),PNAUVEVO,638601,8504,399,TRUE,TRUE,4788312,4,Spotify
PNAU,Changes - Timmy Trumpet Remix,Changes (Timmy Trumpet Remix),single,0.836,0.566,-5.15,0.0637,0.0323,0.000867,0.233,0.152,127.988,2.4375,Changes (Timmy Trumpet Remix),Faul & Wad Ad - Topic,44439,794,1,TRUE,TRUE,6004583,2,Spotify
Wisin,Fiel,Los Legendarios 001,album,0.849,0.701,-4.407,0.06,0.407,0,0.112,0.505,98.005,4.361116667,"Wisin, Jhay Cortez, Los Legendarios - ""Fiel"" (Official Video)",Wisin,233576609,1510837,30943,FALSE,TRUE,574681805,6,Spotify
Wisin,Te Gusta,Resistencia,album,0.747,0.882,-2.649,0.0422,0.0501,3.06E-05,0.0926,0.692,93.003,3.341783333,"Yandel, Wisin -  Te Gusta (Video Oficial) | Resistencia",Yandel,5741380,70375,2469,TRUE,TRUE,4019994,10,Youtube
Wisin,Escï¿½ï¿½ï¿½ï¿½ï¿½ï¿½pate Conmi,Victory,album,0.744,0.859,-3.166,0.0795,0.0256,6.27E-05,0.0881,0.787,91.977,3.879783333,Wisin - Escï¿½ï¿½ï¿½ï¿½ï¿½ï¿½pate Conmigo (Official ,wisinofficalVEVO,1497814403,4133938,94433,TRUE,TRUE,717624784,10,Youtube
Wisin,Fiel - Remix,Fiel (Remix),single,0.839,0.711,-4.733,0.0473,0.398,2.02E-06,0.118,0.573,97.99,5.825783333,"Wisin, Jhay Cortez, Anuel - ""Fiel Remix"" (Official Video)  ft. Myke Towers, Los Legendarios",Wisin,161879264,1223988,49300,TRUE,TRUE,247241896,6,Spotify
Wisin,Mi Nin?a,Mi Niï¿½,single,0.823,0.821,-3.402,0.166,0.31,4.28E-06,0.143,0.791,99.999,3.555233333,"Wisin, Myke Towers, Los Legendarios - Mi Niï¿½ï¿½ï¿½ï¿½ï¿½ï¿½a ",Wisin,145279763,1052201,24479,FALSE,TRUE,365889118,6,Spotify
Wisin,Buenos Dï¿½ï,"Multimillo, Vol. 1",album,0.681,0.809,-4.191,0.0514,0.0707,0,0.0715,0.966,171.942,3.33045,"Wisin, Camilo, Los Legendarios - Buenos Dï¿½ï¿½ï¿½ï¿½ï¿½ï¿½as ",wisinofficalVEVO,42410210,406392,7252,TRUE,TRUE,90372503,11,Spotify
Wisin,"Escï¿½ï¿½ï¿½ï¿½ï¿½ï¿½pate Conmigo (feat. Ozuna, Bad Bunny, De La Ghetto, Arcï¿½ï¿½ï¿½ï¿½ï¿½ï¿½",Victory,album,0.797,0.804,-4.817,0.0711,0.0464,1.54E-05,0.317,0.451,91.973,6.438883333,"Wisin - Escï¿½ï¿½ï¿½ï¿½ï¿½ï¿½pate Conmigo ft. Ozuna, Bad Bunny, De La Ghetto, Arcï¿½ï¿½ï¿",wisinofficalVEVO,139667687,719198,19889,TRUE,TRUE,188359776,3,Spotify
Wisin,Nota de Amor (feat. Daddy Yankee),Los Vaqueros: La Trilogï¿½,album,0.806,0.929,-3.017,0.121,0.263,0,0.0622,0.602,97.99,3.872883333,"Wisin, Carlos Vives - Nota de Amor (Official Video) ft. Daddy Yankee",wisinofficalVEVO,698259186,1929000,43155,TRUE,TRUE,186724705,15,Youtube
Wisin,Adrenalina (feat. Jennifer Lopez & Ricky Martin),El Regreso del Sobreviviente (Deluxe Edition),album,0.685,0.944,-2.793,0.145,0.0856,0,0.0927,0.757,124.987,3.925783333,"Wisin - Adrenalina (Official Video) ft. Jennifer Lopez, Ricky Martin",wisinofficalVEVO,900740350,2135294,52708,TRUE,TRUE,167017132,10,Youtube
Wisin,Vacaciones,Victory,album,0.777,0.911,-3.223,0.173,0.246,0,0.257,0.704,96.017,3.980216667,Wisin - Vacaciones (Official Video),wisinofficalVEVO,247108189,919792,18985,TRUE,TRUE,316084199,4,Spotify
2 Chainz,We Own It (Fast & Furious),B.O.A.T.S. II #METIME (Deluxe),album,0.563,0.902,-4.586,0.402,0.0545,0,0.0524,0.559,171.999,3.79845,2 Chainz & Wiz Khalifa - We Own It (Fast & Furious / Official Lyric Video),2ChainzVEVO,246860849,1750213,30502,TRUE,TRUE,387222121,17,Spotify
2 Chainz,It's A Vibe,Pretty Girls Like Trap Music,album,0.822,0.502,-7.38,0.148,0.0312,0.000887,0.114,0.525,73.003,3.503333333,"2 Chainz - It's A Vibe ft. Ty Dolla $ign, Trey Songz, Jhenï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ Aiko (Offic",2ChainzVEVO,151972246,943500,12835,TRUE,TRUE,446320750,4,Spotify
2 Chainz,X (with 2 Chainz & Saudi),Black Panther The Album Music From And Inspired By,album,0.768,0.471,-8.406,0.259,0.0201,0,0.268,0.405,131.023,4.457116667,2 Chainz Samples Opulent Cannabis Cuisine | MOST EXPENSIVEST,VICE TV,4362788,93085,4794,TRUE,TRUE,248242039,2,Spotify
